carid,price
21248.0,6.5
28279.0,6.38
40622.0,3.98
50356.0,29.8
12230.0,17.8
27291.0,12.3
46676.0,9.3
43741.0,9.88
65144.0,3.48
39630.0,28.6
72556.0,5.99
21957.0,5.16
53284.0,10.18
34886.0,14.48
4867.0,2.98
18828.0,7.38
36911.0,5.65
11693.0,9.68
26954.0,8.2
33882.0,6.58
46894.0,4.88
67813.0,9.58
15375.0,7.5
25795.0,3.5
1778.0,4.98
3271.0,6.28
58307.0,7.3
53982.0,25.0
49786.0,3.88
2504.0,8.9799
44591.0,62.88
39747.0,12.5
71154.0,31.38
39862.0,19.88
30589.0,9.18
67315.0,9.68
56542.0,8.5
24321.0,31.0
60618.0,13.98
53723.0,6.5
8398.0,33.8
3319.0,3.68
53210.0,19.5
46164.0,36.0
22382.0,10.78
41662.0,17.78
34692.0,29.8
64174.0,11.98
29154.0,17.98
17808.0,5.8
48742.0,18.0
60285.0,14.3
35170.0,2.8
11255.0,14.5
11662.0,6.88
54110.0,8.38
20842.0,6.0
32175.0,17.8
3269.0,6.8
13108.0,3.3
19099.0,7.9
12172.0,3.58
53139.0,12.5
72596.0,2.8
10350.0,25.8
28329.0,7.89
36248.0,13.5
4104.0,4.58
12144.0,3.9
24618.0,38.9799
5702.0,5.7
10587.0,5.2
38858.0,17.8
11115.0,30.7
31405.0,6.88
58096.0,4.9
4205.0,11.38
37287.0,6.68
70827.0,15.18
58714.0,20.3
73379.0,24.7
31824.0,35.9799
70703.0,28.8
62321.0,9.9
23010.0,8.88
39953.0,5.68
21626.0,9.5
41489.0,8.28
6239.0,24.68
38406.0,14.7
44344.0,4.2
27603.0,6.5
31802.0,9.98
10929.0,31.28
57275.0,12.0
14489.0,18.98
65784.0,9.5
53000.0,2.58
35470.0,12.98
21315.0,5.68
71670.0,9.8
70007.0,7.8
30092.0,6.98
13624.0,1.5
29514.0,16.5
9400.0,29.5
8329.0,6.48
26388.0,5.8
48252.0,17.0
40743.0,12.5
51264.0,11.48
73757.0,5.6
31521.0,41.0
20003.0,43.0
29519.0,19.8
72293.0,13.5
60404.0,10.0
38499.0,4.2
63974.0,24.5
54360.0,3.6
43959.0,6.68
71200.0,43.58
48193.0,27.5
59353.0,15.0
44448.0,17.38
26687.0,10.08
52574.0,8.38
31511.0,3.2
32264.0,9.58
9509.0,5.8
2481.0,43.8
26839.0,26.78
41047.0,17.5
48939.0,11.88
70429.0,12.88
46170.0,1.18
68121.0,7.8
45506.0,14.5
38002.0,29.5
26898.0,9.4799
67598.0,9.3
62982.0,5.98
28050.0,9.38
34678.0,6.2
44571.0,7.1
71844.0,14.5
37606.0,2.6
52965.0,12.0
56185.0,24.88
45951.0,33.5
42129.0,6.78
71321.0,19.8
40962.0,13.2
23089.0,13.8
31599.0,9.68
21550.0,18.8
54701.0,5.8
70961.0,19.8
44916.0,5.28
30455.0,15.5
58056.0,4.5
21970.0,5.6
50621.0,23.5
37068.0,7.38
10452.0,12.5
65775.0,10.6
7238.0,19.75
21384.0,8.3
66255.0,13.33
56664.0,11.8
28333.0,6.88
34800.0,19.8
36421.0,11.6
17256.0,15.58
53626.0,18.8
41927.0,6.3
59799.0,16.8
64259.0,1.6
9939.0,5.8
35116.0,8.88
40005.0,14.0
55576.0,20.2
12196.0,9.3
48642.0,1.38
58454.0,4.18
53729.0,5.8
42444.0,10.0
16150.0,12.0
57138.0,12.8
13813.0,10.88
30270.0,6.8
19137.0,11.2
65321.0,5.75
5419.0,4.86
8554.0,5.88
14760.0,36.5
34111.0,4.98
10781.0,47.5
53628.0,5.12
71235.0,54.5
21219.0,5.8
12318.0,19.5
19981.0,17.9
30842.0,58.8
61865.0,3.2
36240.0,14.3
51921.0,9.6
61738.0,9.2
34027.0,22.8
72672.0,17.98
25777.0,1.55
51106.0,6.3
28414.0,24.18
33704.0,14.68
67631.0,23.8799
21529.0,1.1
33105.0,12.5
59089.0,63.98
69301.0,6.9
28347.0,23.8
55689.0,25.8
72075.0,6.88
33684.0,3.58
9105.0,15.38
8140.0,10.1
9099.0,1.98
29752.0,13.0
62863.0,33.38
19678.0,9.9799
32462.0,9.88
39472.0,19.6
26779.0,9.28
12122.0,10.8
63944.0,10.8
33065.0,1.88
70873.0,8.58
50126.0,2.38
29536.0,12.5
33809.0,3.9
46818.0,21.7
14027.0,16.4
34337.0,7.0
30987.0,13.99
52407.0,6.48
27803.0,17.8
46897.0,4.88
62674.0,19.2
6959.0,9.2
15684.0,19.3
68798.0,24.3
10667.0,15.98
29098.0,16.3
51643.0,14.18
9620.0,18.38
63158.0,61.8
64866.0,14.68
12811.0,12.3
33655.0,39.98
2528.0,13.5
42347.0,5.8
15160.0,7.28
16298.0,12.86
61664.0,11.38
42000.0,21.8
60496.0,8.7
12183.0,7.6
9520.0,5.38
62988.0,6.5
71151.0,10.5
34273.0,6.45
69139.0,23.5
23577.0,258.7
25443.0,7.98
2859.0,1.18
43004.0,17.8
48947.0,13.0
9873.0,4.2
34311.0,8.1
57394.0,10.28
16033.0,6.2
49723.0,17.8
28368.0,16.68
4195.0,6.3
35468.0,12.9799
35186.0,14.98
2341.0,15.98
33282.0,15.5
59546.0,34.8
29172.0,18.98
59800.0,15.88
31752.0,12.9799
21853.0,16.5
54020.0,4.58
25524.0,12.6
57150.0,13.6
14423.0,12.38
62331.0,8.0
32163.0,9.5
34780.0,19.6
45362.0,1.58
46522.0,6.68
17191.0,0.7
10299.0,23.8
67896.0,2.88
11051.0,6.38
13720.0,31.58
9085.0,8.28
16838.0,22.8
48201.0,27.8
73719.0,0.98
11538.0,5.5
73934.0,7.4
54544.0,44.8
49543.0,72.8
41677.0,138.0
69933.0,3.4
52279.0,6.2
10565.0,26.0
8563.0,11.8
42113.0,6.7
69498.0,4.98
70123.0,3.98
12743.0,3.46
67139.0,18.6
59340.0,14.6
63940.0,11.8
12595.0,9.3
60825.0,7.18
30758.0,39.98
28526.0,10.8
21826.0,5.15
2762.0,17.8
30634.0,13.78
34673.0,6.48
64904.0,3.2
47091.0,13.68
19564.0,42.0
8183.0,19.0
55585.0,26.5
17432.0,7.3
73764.0,5.98
25130.0,9.9799
70129.0,3.0
26693.0,6.8
25939.0,13.8
30569.0,16.5
30945.0,11.88
24983.0,14.9
23657.0,17.78
8963.0,10.5
68291.0,8.78
51714.0,3.28
22770.0,1.98
9409.0,10.5
60465.0,13.6
4429.0,7.3
25771.0,24.8
15723.0,8.6
20885.0,19.8
62709.0,23.5
36352.0,47.6
12205.0,11.2
14472.0,4.85
48626.0,6.8
15325.0,10.8
4203.0,10.98
29459.0,6.9
70034.0,27.8
44992.0,13.58
57626.0,6.98
32672.0,6.9
55637.0,5.0
43810.0,11.0
22519.0,31.28
12720.0,22.0
33775.0,22.8
34751.0,23.48
25849.0,12.63
48780.0,16.0
37209.0,3.1
12129.0,20.78
9415.0,3.5
61755.0,7.8
35559.0,4.98
40529.0,23.68
21849.0,20.38
32651.0,20.5
65999.0,19.6
23438.0,8.5
49821.0,20.49
58551.0,74.98
62651.0,7.88
19012.0,28.5
48668.0,24.48
23034.0,27.5
8315.0,7.2
50274.0,13.6
10557.0,26.0
21354.0,4.6
14283.0,12.3
73905.0,12.98
54166.0,7.8
71889.0,13.8
19481.0,54.5
65516.0,2.99
20591.0,4.8
29259.0,18.88
44361.0,4.95
64551.0,25.6
59155.0,14.88
47433.0,22.5
2554.0,21.98
64101.0,7.8
13230.0,49.8
49635.0,15.38
40281.0,30.8
24795.0,8.88
51110.0,5.7
63418.0,8.0
26507.0,6.2
72205.0,10.79
24619.0,7.8
13663.0,10.7
40752.0,29.2
66098.0,16.58
45008.0,5.1
69478.0,8.78
60027.0,9.5
71978.0,9.8
61642.0,11.97
60423.0,12.38
8606.0,12.8
53825.0,22.88
31638.0,5.0
45269.0,6.55
39665.0,15.18
51059.0,2.28
22998.0,11.4
50689.0,7.38
20646.0,12.38
41877.0,17.8
36498.0,12.28
64329.0,11.98
9326.0,9.28
58034.0,4.98
7391.0,24.58
41816.0,12.2
40342.0,2.88
3814.0,19.68
11431.0,6.98
68285.0,13.5
16738.0,15.5
44415.0,4.58
68852.0,16.78
35782.0,5.62
8814.0,2.8
58777.0,8.2
10316.0,24.8
9251.0,9.88
10392.0,23.5
5001.0,15.2
45177.0,5.3
32840.0,17.0
28790.0,17.7
44380.0,16.7
68014.0,10.98
35403.0,69.8
53834.0,23.0
23311.0,17.8
44894.0,7.2
29248.0,19.58
36738.0,15.7
8374.0,3.3
11510.0,28.98
45936.0,13.98
27622.0,36.8
17347.0,9.28
42826.0,15.8
40241.0,13.95
22541.0,13.8
41821.0,12.18
69610.0,8.8
19408.0,11.2
72674.0,4.98
43845.0,28.0
53465.0,8.6
55237.0,30.5
7784.0,9.98
23707.0,16.6
1796.0,15.98
48327.0,12.98
31489.0,16.9
70563.0,10.5
51743.0,7.5
13561.0,4.98
55508.0,22.88
26886.0,19.98
6016.0,8.98
47866.0,4.0
46145.0,14.68
10951.0,16.3
68364.0,18.3
62192.0,6.5
17132.0,16.9
55281.0,26.3
70410.0,22.8
56934.0,7.6
53954.0,19.7
15563.0,9.49
53913.0,13.5
8209.0,5.88
54446.0,19.8
21762.0,4.28
29299.0,22.8
24249.0,2.66
51107.0,5.0
21249.0,6.8
7483.0,6.8
40553.0,28.85
19358.0,13.6
72214.0,9.88
72864.0,7.88
68658.0,5.28
50543.0,24.78
54524.0,45.5
54941.0,5.26
35276.0,16.88
53542.0,6.1
59711.0,8.58
67941.0,18.0
41712.0,9.98
27225.0,16.2
57847.0,49.5
32567.0,12.58
18010.0,16.88
44360.0,4.96
47154.0,7.58
57450.0,19.28
32938.0,11.28
30647.0,10.5
44042.0,11.0
42388.0,10.68
42876.0,11.8
22673.0,2.6
18204.0,3.88
39773.0,2.68
69486.0,8.6
40115.0,18.0
8094.0,9.6
59586.0,4.6
35057.0,6.58
4231.0,3.7
40359.0,38.8
3651.0,6.18
20923.0,11.88
20958.0,27.5
3041.0,6.48
74130.0,14.48
8964.0,18.8
38036.0,12.0
29247.0,18.6
19655.0,8.38
18260.0,9.6
10625.0,3.4
29706.0,8.7
32098.0,6.2
38215.0,11.68
57966.0,6.2
17686.0,5.6
55794.0,9.7
70339.0,3.88
13643.0,3.3
64745.0,9.08
26024.0,3.8
66988.0,11.8
19330.0,2.1
40995.0,2.98
25326.0,10.3
43448.0,18.35
46906.0,9.18
14340.0,15.2
9813.0,97.7
31744.0,13.1
12453.0,0.6
21237.0,6.8
3322.0,2.8
12055.0,35.7
46082.0,10.5
37458.0,7.48
25657.0,14.3
23934.0,3.68
50687.0,6.78
72346.0,8.5
2679.0,10.66
39363.0,8.1
8481.0,21.48
23145.0,12.5
44729.0,7.98
28480.0,15.38
60552.0,7.8
62415.0,45.98
43955.0,6.68
13395.0,26.6
45459.0,14.58
52905.0,20.6
66387.0,49.0
2690.0,5.3
50649.0,6.28
17684.0,21.8
3525.0,6.0
18083.0,22.9
62764.0,5.49
63716.0,11.0
15469.0,10.38
64677.0,16.5
23468.0,27.3
46718.0,10.3
24054.0,16.3
14183.0,5.38
33689.0,3.7
50012.0,60.0
26881.0,17.5
22932.0,9.0
23855.0,6.9
37558.0,19.95
21854.0,15.88
61728.0,9.5
42914.0,6.5
54607.0,5.88
25750.0,6.2
10127.0,33.0
49446.0,10.32
37355.0,22.8
3128.0,10.98
52364.0,14.5
43189.0,28.5
71712.0,13.68
47361.0,7.68
56964.0,17.88
22360.0,11.68
60687.0,9.8
12229.0,17.8
24849.0,26.48
66558.0,10.6
38155.0,3.58
5528.0,3.0
16559.0,6.88
10702.0,2.18
11680.0,8.68
31580.0,3.18
12630.0,7.5
1933.0,4.8
12707.0,22.5
49872.0,10.28
60436.0,4.7
12961.0,28.98
5687.0,21.8
22972.0,5.98
50186.0,6.1
11005.0,8.9
27644.0,21.5798
48170.0,3.5
5983.0,7.38
69104.0,18.6
5036.0,4.88
45697.0,12.0
56580.0,8.8
59614.0,15.68
66982.0,5.98
34483.0,6.2
71932.0,7.5
5254.0,16.2
9749.0,15.2
5935.0,5.5
23938.0,3.58
11434.0,6.8
12744.0,3.58
33700.0,4.78
10381.0,19.9
61201.0,7.98
40415.0,21.5
40253.0,4.35
45009.0,5.2
6668.0,8.9
11824.0,9.48
16483.0,12.5
67942.0,21.6
53409.0,20.98
6276.0,11.88
28257.0,6.48
61643.0,11.97
20592.0,6.98
69412.0,31.8
61159.0,4.38
61864.0,3.9
48732.0,9.38
49221.0,23.8
41694.0,7.0
19026.0,13.5
28075.0,7.5
12040.0,16.88
33676.0,23.8
25549.0,59.98
47567.0,2.68
37044.0,20.3
26617.0,36.88
3032.0,7.88
24254.0,7.88
43348.0,26.0
7892.0,44.4
18762.0,27.5
13500.0,10.48
73795.0,9.7
17987.0,23.5
61772.0,10.18
4212.0,5.98
31679.0,1.19
26346.0,6.98
64719.0,8.8
7855.0,5.98
58410.0,27.6
23150.0,16.38
27801.0,17.8
56505.0,8.38
5685.0,8.9
24798.0,8.68
42214.0,10.88
17821.0,19.3799
7105.0,6.78
43937.0,6.2
26721.0,10.1
39482.0,34.68
10177.0,22.88
33733.0,8.8
12887.0,7.48
51928.0,24.56
64767.0,9.2
46916.0,6.5
29053.0,8.98
36247.0,14.3
40736.0,10.8
36754.0,28.8
62663.0,31.5
54645.0,15.9
70224.0,17.0
69622.0,8.5
36571.0,13.3
11562.0,19.9
31940.0,4.48
31469.0,10.7
66017.0,12.28
12507.0,7.4
19569.0,17.2
43668.0,23.28
11555.0,19.18
25278.0,25.2
32481.0,2.66
58589.0,4.55
16173.0,3.8
60575.0,16.98
23720.0,3.5
73850.0,4.8
21046.0,11.2
60810.0,22.6
46495.0,3.23
64409.0,21.88
65403.0,7.6
5661.0,8.18
66224.0,12.18
5213.0,11.98
13201.0,4.95
10304.0,25.8
19345.0,14.3
33799.0,20.39
18156.0,9.2
38938.0,25.5
55824.0,5.38
74135.0,15.98
30722.0,13.8
16911.0,7.28
1881.0,5.88
15369.0,7.68
27106.0,12.88
17243.0,15.25
46117.0,2.58
52767.0,10.5
30074.0,6.67
39828.0,14.6
65830.0,21.8
74148.0,15.8
50937.0,9.7
27734.0,9.98
8699.0,9.9
61820.0,5.08
19977.0,4.98
10591.0,5.5
51655.0,6.78
11228.0,15.28
29863.0,15.38
4832.0,6.88
49841.0,4.58
30142.0,13.98
17072.0,10.38
41791.0,13.5
48659.0,17.0
36664.0,7.6
19865.0,33.0
20284.0,6.38
51352.0,6.8
66350.0,22.16
69689.0,11.9
55757.0,10.2
56342.0,13.8
31585.0,37.6
71986.0,9.6
15750.0,11.28
66373.0,16.8
38073.0,14.8
70247.0,18.38
2421.0,11.3
24851.0,27.5
65006.0,16.5
7778.0,2.6
45921.0,9.88
67696.0,9.7
42760.0,23.8
14771.0,18.0
58105.0,21.68
47350.0,11.98
7432.0,17.8
28738.0,4.0
21008.0,8.5
28161.0,44.0
49552.0,65.58
32612.0,10.38
34214.0,8.0
6343.0,20.38
33042.0,7.3
22215.0,10.0
44190.0,4.58
6474.0,20.5
68280.0,76.8
20526.0,2.8
22340.0,9.58
22582.0,33.88
7582.0,21.8
69157.0,7.98
20319.0,3.5
46309.0,5.98
32719.0,16.18
18867.0,6.19
13298.0,16.9
45610.0,16.0
42620.0,1.9
50652.0,7.32
3141.0,13.0
19346.0,12.55
2867.0,18.5
57345.0,53.0
54653.0,16.88
41027.0,4.3
17091.0,3.88
52931.0,11.98
18223.0,9.88
23561.0,4.0
44481.0,46.0
73904.0,12.98
16193.0,11.2
28345.0,14.5
51938.0,7.7
39014.0,4.1
40102.0,6.8
33141.0,14.0
49092.0,3.35
46969.0,29.5
15261.0,39.8
58638.0,8.3
70003.0,8.4799
19847.0,33.58
69237.0,14.88
62465.0,21.0
41882.0,18.8
34387.0,7.38
15136.0,1.98
47978.0,5.0
71657.0,195.0
39200.0,3.4
58258.0,13.28
59977.0,7.7
21450.0,7.3
44188.0,6.2
18551.0,40.8
51243.0,2.68
55316.0,1.5
13321.0,7.1
57046.0,3.6
46546.0,16.39
37032.0,21.98
11037.0,43.8
53680.0,16.9
50146.0,10.9
43111.0,6.2
47784.0,5.6
46473.0,7.18
49344.0,15.2
50435.0,6.9
20855.0,9.68
26957.0,22.3
34783.0,17.8799
33155.0,22.2
52300.0,7.8
54449.0,2.5
73614.0,16.2
50959.0,10.5
13574.0,3.3
26600.0,3.8
46079.0,10.8
17311.0,4.38
24817.0,28.5
19843.0,41.38
73724.0,2.99
71363.0,6.6
47341.0,9.9
48486.0,8.89
32451.0,2.0
11303.0,21.5
21662.0,33.8
4800.0,18.8
68025.0,17.6
17327.0,43.0
15154.0,9.8
64280.0,4.69
57565.0,24.98
50423.0,7.28
42883.0,10.8
10798.0,6.3
43820.0,149.8
19840.0,31.99
53239.0,1.8
44054.0,6.68
61587.0,1.88
4714.0,14.8
41804.0,11.98
3407.0,13.6
20806.0,3.98
3127.0,11.8
24046.0,15.5
45670.0,10.98
17932.0,7.0
66036.0,11.5
4877.0,16.0
13640.0,3.85
9845.0,25.6
45396.0,50.0
2730.0,11.5
31382.0,6.6
45355.0,1.96
12273.0,11.83
8344.0,11.9
49057.0,13.0
59199.0,3.68
10588.0,6.6
65862.0,19.8
25005.0,6.4
14096.0,2.58
28320.0,7.28
62322.0,6.8
55574.0,21.98
37147.0,1.0
10717.0,10.1
46671.0,8.98
33364.0,6.56
26102.0,19.98
2134.0,6.88
25268.0,33.8
70117.0,10.86
36771.0,3.48
29648.0,8.08
38731.0,37.8
31771.0,7.86
14355.0,3.18
27518.0,9.6
10460.0,9.1
24272.0,53.0
4466.0,9.5
66802.0,15.3
18324.0,33.8
13437.0,2.5
58694.0,19.58
64903.0,4.58
55116.0,16.2
14092.0,16.8
38510.0,18.0
66728.0,7.38
11962.0,11.8
14625.0,10.2
59472.0,23.0
21256.0,25.98
3115.0,11.8
65630.0,37.8
41407.0,4.56
59119.0,2.38
31597.0,8.58
46022.0,11.0
1786.0,18.88
45676.0,10.63
8739.0,36.88
50036.0,2.38
61274.0,9.4
43459.0,9.88
37917.0,11.1
73354.0,20.0
50600.0,37.2
8165.0,4.98
41392.0,9.53
19146.0,4.4
45818.0,8.1
10790.0,16.8
58990.0,4.18
23563.0,5.0
21971.0,4.8
54420.0,23.65
50451.0,3.58
37435.0,3.2
24705.0,12.78
38160.0,3.6
72355.0,17.8
11815.0,9.88
32527.0,4.8
63715.0,10.3
70955.0,19.9
49214.0,24.88
16702.0,22.8
61116.0,9.6
37203.0,3.5
59502.0,17.2
65225.0,4.96
73352.0,25.5
50994.0,9.5
39097.0,6.98
34506.0,26.98
73083.0,16.6
3048.0,7.88
46661.0,11.5
58183.0,9.58
43702.0,32.0
52820.0,10.5
23331.0,6.9
58753.0,13.5
3135.0,10.0
2330.0,2.9
8798.0,23.8
44336.0,6.88
33352.0,5.8
22006.0,22.3
20946.0,19.8
61147.0,4.98
44923.0,6.38
36976.0,25.9
73630.0,6.0
1950.0,3.5
5859.0,16.5
40786.0,10.98
56439.0,9.4
20040.0,10.98
17115.0,7.8
49429.0,4.5
7214.0,41.8
62150.0,14.5
44828.0,7.09
42269.0,6.68
20648.0,3.18
16777.0,14.9
61688.0,5.88
52702.0,23.5
33962.0,6.48
44257.0,4.88
28148.0,3.6
30950.0,14.88
66593.0,21.8799
54585.0,0.5
52768.0,12.58
65194.0,22.0
57646.0,23.5
24351.0,29.98
43948.0,31.88
60550.0,11.8
3514.0,7.5
25553.0,72.0
39580.0,6.5
24119.0,5.88
44730.0,8.8
55429.0,1.6
10720.0,11.95
12589.0,9.5
45446.0,53.8
51347.0,13.6
9021.0,56.8
69387.0,26.5
73605.0,29.8
58342.0,6.88
55268.0,26.2
54223.0,1.87
24542.0,22.8
62888.0,4.38
18002.0,23.8
60563.0,6.78
71261.0,15.9
56541.0,8.18
20702.0,4.6
71397.0,2.68
6302.0,6.58
43767.0,9.3
25438.0,7.5
4386.0,25.58
19951.0,3.68
32511.0,15.38
11448.0,8.6
30267.0,6.98
44566.0,7.5
6340.0,19.2
15820.0,8.8
57378.0,33.0
32050.0,6.4
64078.0,23.98
11812.0,10.2
62333.0,9.28
72108.0,7.6
44297.0,358.8
50827.0,4.68
49381.0,26.0
29691.0,7.7
58526.0,2.38
21231.0,6.8
34201.0,8.2
49535.0,2.58
10826.0,8.2
16524.0,1.8
21370.0,4.48
9600.0,19.6
53778.0,5.99
54432.0,3.5
50294.0,5.38
26095.0,20.18
59209.0,3.3
55418.0,5.8
60796.0,3.18
13874.0,3.66
57241.0,29.88
35242.0,32.8
43176.0,5.88
13749.0,9.3
50203.0,7.2
23165.0,18.88
55750.0,9.5
24413.0,12.8
12899.0,7.68
74114.0,4.1
36475.0,10.98
6354.0,18.8
38680.0,5.2
42392.0,10.98
17822.0,16.8
18659.0,19.98
23989.0,17.0
33106.0,10.8
4063.0,9.9
28872.0,8.68
27923.0,37.8
4818.0,22.5
39317.0,4.28
46093.0,13.8
48718.0,26.7
48434.0,12.58
68111.0,7.86
50847.0,2.08
68237.0,5.38
11287.0,12.2
16784.0,15.5
21283.0,7.2
37556.0,19.98
10893.0,35.0
36484.0,12.8
63057.0,4.3
42970.0,20.29
46776.0,6.98
68685.0,14.41
39867.0,16.1
42332.0,3.2
42580.0,11.5
37418.0,36.0
25855.0,21.58
2954.0,15.5
11642.0,48.8
70100.0,21.98
14808.0,19.8
52608.0,13.1
3125.0,13.38
72089.0,22.3
13019.0,5.98
41154.0,8.68
17669.0,8.38
8247.0,4.25
58113.0,20.8
42592.0,11.98
27635.0,45.6
54661.0,9.1
24482.0,11.98
36860.0,5.88
13427.0,9.38
12669.0,13.68
35864.0,2.2
10219.0,22.0
45445.0,40.5
40494.0,25.3
26907.0,14.98
56746.0,20.5
68290.0,11.7
14386.0,11.8
43968.0,8.98
38814.0,5.0
41702.0,8.38
39413.0,27.0
63856.0,7.8
68616.0,12.3
25071.0,1.8
52607.0,12.2
20276.0,9.75
8155.0,9.68
21286.0,7.2
64957.0,10.3
27062.0,12.8
54353.0,12.8
14924.0,24.68
3566.0,10.2
72257.0,6.1
65717.0,2.98
9443.0,3.5
14918.0,39.0
16429.0,12.68
42461.0,9.98
49485.0,20.38
64131.0,19.65
74052.0,6.13
72338.0,8.8
6688.0,8.6
8059.0,19.98
5322.0,32.9
41616.0,19.19
11180.0,19.5
70397.0,22.8
69171.0,12.98
71950.0,3.5
59929.0,14.38
2802.0,11.99
68382.0,18.0
44971.0,2.98
64241.0,8.7
68456.0,32.4
56978.0,6.68
8235.0,115.8
14693.0,20.98
64762.0,5.8
45534.0,14.5
50404.0,14.58
35503.0,23.8
4428.0,5.8
24108.0,6.3
16279.0,4.8
3334.0,7.85
41793.0,11.0
3886.0,11.88
55077.0,17.6
52955.0,6.2
21595.0,7.8
11043.0,4.5
41036.0,12.78
11565.0,20.5
56511.0,8.2
51130.0,29.5
67638.0,22.98
49971.0,34.5
24237.0,5.48
70306.0,8.8
26235.0,7.5
58870.0,5.3
5394.0,12.88
18464.0,11.6
18309.0,9.88
66602.0,21.3
37969.0,17.3
3594.0,35.8
6958.0,8.0
42806.0,9.0
61169.0,28.5
45182.0,18.0
66275.0,11.3
45331.0,12.8
65297.0,11.98
46229.0,5.4
24545.0,22.8
65280.0,9.98
49799.0,35.8
53255.0,4.38
33649.0,11.8
24827.0,24.5
8494.0,22.98
36348.0,8.28
53046.0,4.88
17816.0,2.15
35407.0,66.0
25516.0,13.5
45035.0,12.88
14563.0,9.8
52249.0,5.98
20094.0,13.5
56453.0,22.8
64703.0,14.8
21944.0,5.98
24034.0,15.5
28017.0,2.18
48479.0,15.28
64384.0,11.5
36411.0,11.3
35015.0,3.88
3184.0,5.6
63039.0,14.8
66623.0,64.8
49584.0,2.5
31780.0,5.48
61699.0,19.8
67112.0,19.38
16232.0,4.38
55153.0,30.68
48765.0,7.38
10086.0,9.6
44986.0,3.08
41883.0,17.98
6266.0,4.08
29384.0,32.8
35753.0,9.98
17008.0,5.6
6566.0,4.0
31983.0,8.7
53089.0,3.58
48637.0,5.88
46135.0,13.7
32375.0,14.6
35928.0,27.0
51476.0,6.0
34842.0,22.0
73817.0,3.2
65788.0,10.68
73085.0,16.5799
43373.0,23.18
46698.0,39.0
73370.0,22.58
22186.0,1.6
55946.0,14.78
69576.0,40.1
19553.0,18.5
67644.0,24.6
54199.0,17.88
15881.0,5.8
34793.0,18.6
46819.0,22.8
65481.0,9.0
42733.0,4.6
43571.0,13.8
74048.0,4.8
45568.0,12.2
3170.0,41.8
40210.0,13.0
55857.0,20.6
43772.0,7.9
65682.0,28.85
18884.0,16.98
16450.0,12.7
17385.0,7.98
63878.0,14.7
23166.0,18.3
28704.0,8.28
3634.0,2.58
12167.0,1.58
19415.0,8.68
64721.0,8.4
64062.0,3.8
40617.0,0.75
34094.0,12.5
12244.0,3.98
44630.0,37.0
64963.0,5.4
56456.0,9.5
72038.0,12.3
43720.0,5.5
66515.0,6.8
25914.0,4.89
38389.0,46.0
33659.0,12.2
21614.0,10.02
57468.0,9.58
28428.0,22.5
10642.0,18.6
7405.0,24.2
55244.0,27.19
55945.0,15.8
60450.0,15.6
46687.0,35.6
12345.0,6.18
32504.0,18.35
33571.0,6.6
57459.0,11.68
62589.0,7.28
71361.0,6.78
58889.0,25.5
48783.0,18.5
17633.0,12.38
58628.0,0.88
55675.0,3.18
58718.0,18.8
48490.0,3.78
48076.0,31.8
3133.0,11.0
5952.0,18.0
68299.0,19.38
24723.0,6.2
67637.0,24.6
69976.0,5.2
67502.0,31.5
45880.0,22.0
32164.0,8.88
8112.0,37.68
13310.0,16.98
30057.0,5.34
49255.0,26.98
51446.0,10.5
40058.0,10.6
7843.0,18.8
12946.0,35.83
22722.0,4.98
32912.0,10.8
69496.0,5.2
9424.0,4.38
8974.0,19.5
62847.0,33.8
34505.0,26.98
4477.0,3.68
28652.0,11.98
7864.0,6.8
9887.0,4.5
66613.0,21.88
59659.0,3.88
53705.0,7.05
57629.0,20.78
25958.0,10.58
59401.0,12.9
25503.0,19.8
3823.0,5.28
4499.0,2.0
11398.0,48.8
28866.0,11.28
21677.0,10.38
26153.0,15.5
39072.0,24.5
51698.0,2.5
14237.0,4.9
71375.0,0.98
23247.0,2.66
71542.0,12.7
22848.0,7.38
5985.0,8.18
67689.0,34.48
46382.0,5.28
53580.0,6.98
42783.0,9.28
61089.0,16.38
21363.0,5.68
42131.0,36.08
52569.0,7.78
2150.0,6.98
16221.0,3.1
38687.0,14.38
35822.0,8.3
47918.0,6.98
49492.0,91.0
59903.0,22.58
64021.0,15.5
31800.0,26.18
66122.0,21.5
41200.0,2.18
68431.0,18.18
13620.0,43.5
10337.0,24.8
48810.0,3.98
18302.0,9.38
44333.0,2.38
41379.0,11.8
37195.0,6.99
37694.0,1.7
17542.0,21.0
26642.0,53.8
37084.0,10.2
54711.0,28.88
70188.0,59.88
22029.0,7.0
46564.0,42.6
39593.0,8.68
47931.0,7.18
68243.0,6.58
25889.0,5.3
22362.0,11.5
9513.0,1.14
18626.0,10.2
23000.0,11.98
26652.0,9.58
37300.0,13.2
5454.0,12.5
59968.0,8.6
45608.0,16.3
70079.0,3.3
56885.0,7.8
30964.0,11.28
55690.0,29.6
59138.0,29.0
50331.0,7.28
51858.0,8.18
11731.0,19.8
6370.0,19.5
45603.0,13.98
22824.0,19.6
22338.0,11.3
59157.0,14.1
7569.0,13.99
66163.0,5.98
26917.0,25.0
14496.0,18.0
35662.0,34.7
72818.0,5.6
30218.0,21.0
21463.0,19.14
15626.0,9.78
22923.0,47.5
27826.0,16.88
23852.0,4.68
29480.0,1.88
63054.0,3.8
43376.0,20.8
5848.0,9.3
29821.0,16.0
66903.0,8.28
51242.0,3.18
8159.0,13.6
60914.0,12.6
