,real_price,pre_price
7807,6.5,7.0838346
7808,12.0,14.866249
7809,14.88,13.964418
7810,86.2,84.39161
7811,47.58,44.28843
7812,6.28,6.097439
7813,8.38,8.595257
7814,25.8,26.519129
7815,5.48,5.2094917
7816,5.3,4.6981444
7817,23.5,24.524183
7818,7.68,5.9766984
7819,10.6199,10.069495
7820,9.0,9.381542
7821,7.3,6.114916
7822,26.8,25.562704
7823,7.38,7.214309
7824,11.68,12.155107
7825,6.88,7.3614817
7826,5.3,6.4249606
7827,3.0,1.6952343
7828,9.18,11.9574
7829,6.18,6.464311
7830,22.98,22.588692
7831,6.8,6.5389023
7832,15.5,16.228857
7833,2.88,2.693588
7834,11.8,12.615255
7835,8.85,8.531466
7836,12.5,10.181381
7837,3.88,3.744271
7838,23.1,22.31683
7839,8.3,5.5799813
7840,22.98,19.162268
7841,8.0,8.8963995
7842,1.5,2.1035295
7843,22.23,21.436552
7844,15.8,16.062126
7845,15.38,15.431193
7846,48.7,49.96777
7847,9.3,9.6907625
7848,4.68,5.0681524
7849,5.5,4.363206
7850,19.98,18.670126
7851,17.5,17.759563
7852,3.6,4.4255548
7853,7.5,8.301959
7854,16.1,16.503603
7855,10.88,11.593017
7856,11.5,11.737248
7857,6.9,6.159442
7858,17.9,17.47167
7859,8.58,7.0268
7860,7.68,7.3043604
7861,53.0,54.591743
7862,18.5,18.436047
7863,13.4,12.664454
7864,12.3,13.971545
7865,15.98,14.1236925
7866,2.89,2.4304044
7867,5.2,6.163861
7868,12.3,10.862593
7869,48.5,18.176311
7870,16.8,16.50813
7871,5.68,5.226886
7872,18.38,18.623129
7873,7.2,9.390741
7874,20.68,20.231985
7875,25.8,24.07003
7876,13.52,14.959737
7877,3.52,3.6260767
7878,5.5,5.1848087
7879,3.88,2.5222442
7880,13.8,14.447872
7881,15.5,15.098471
7882,21.0,21.99815
7883,52.88,52.12199
7884,17.98,15.013974
7885,3.2,5.47078
7886,4.98,5.7267227
7887,4.18,4.681046
7888,18.65,20.084826
7889,21.0,20.960217
7890,13.3,8.140636
7891,14.2,14.597916
7892,31.88,29.020882
7893,7.0,8.380826
7894,22.68,20.134048
7895,34.5,33.413414
7896,15.5,14.170627
7897,48.0,37.809433
7898,58.0,64.414154
7899,13.98,14.617812
7900,16.0,15.15562
7901,17.88,15.344098
7902,35.5,35.51392
7903,3.1,5.145309
7904,6.48,6.1679015
7905,14.5,11.710169
7906,16.98,15.109247
7907,15.8,16.698055
7908,8.2,8.718794
7909,19.5,18.181713
7910,11.8,9.407243
7911,11.2,10.681238
7912,6.5,5.8773212
7913,11.0,51.660282
7914,10.6,14.387471
7915,13.5,15.415825
7916,9.5,8.419887
7917,10.99,10.760317
7918,3.98,5.1448026
7919,12.5,10.214507
7920,24.68,24.981516
7921,8.9,9.92205
7922,17.8,19.823923
7923,9.65,10.157796
7924,46.88,45.162292
7925,5.1,4.971756
7926,3.58,3.1499012
7927,3.9,4.0140734
7928,4.93,4.9313717
7929,10.96,11.134881
7930,7.3,7.425482
7931,8.5,9.904209
7932,15.3,15.9245405
7933,18.8,18.489212
7934,13.8,13.388891
7935,11.38,10.047839
7936,8.6,7.5794525
7937,9.5,9.762429
7938,9.68,9.016834
7939,3.68,3.320947
7940,20.88,17.13027
7941,20.98,22.275793
7942,7.4,6.6531115
7943,6.18,6.201753
7944,11.3,11.473762
7945,3.98,4.2697434
7946,6.68,6.89541
7947,21.8,25.689741
7948,2.58,2.4162712
7949,8.8,7.9678574
7950,3.38,1.9426029
7951,7.88,9.836266
7952,12.7,12.995546
7953,23.12,23.185595
7954,43.8,38.058563
7955,16.8,15.392485
7956,8.58,7.5756674
7957,38.38,37.313786
7958,4.6,5.7657514
7959,11.8,12.208133
7960,18.4,16.6243
7961,49.98,45.045876
7962,17.0,13.914271
7963,27.0,24.910067
7964,25.6,27.451694
7965,31.5,29.94803
7966,17.9,17.282515
7967,20.6,21.04589
7968,9.31,9.195508
7969,72.8,61.482513
7970,11.1899,11.932831
7971,17.3,17.847424
7972,6.0,7.403737
7973,7.78,8.86029
7974,8.28,8.382129
7975,6.66,5.559639
7976,19.88,18.019283
7977,9.59,9.975658
7978,19.8,23.539915
7979,10.5,12.490571
7980,10.5,11.095662
7981,1.38,0.6127234
7982,8.99,7.9448347
7983,3.49,4.9356194
7984,16.5,17.85715
7985,12.0,11.304665
7986,7.38,7.16993
7987,22.8,21.562963
7988,7.38,6.300839
7989,1.2,1.7476008
7990,19.28,18.429491
7991,15.58,14.275811
7992,6.9,6.217511
7993,12.6,11.154742
7994,6.18,6.171088
7995,14.68,12.360635
7996,3.45,3.1444063
7997,3.12,2.8484156
7998,6.1,5.939429
7999,25.8,25.960249
8000,4.85,6.1809797
8001,14.68,14.512851
8002,8.0,11.141277
8003,12.38,11.548877
8004,1.5,4.1768575
8005,25.5,23.273113
8006,9.18,9.39534
8007,8.8,9.298629
8008,14.5,14.875072
8009,17.98,17.884237
8010,6.6,6.188337
8011,8.18,8.749998
8012,4.68,5.124216
8013,10.5,11.099315
8014,15.98,14.31513
8015,5.08,5.1679063
8016,7.3,7.8538313
8017,14.38,12.01068
8018,13.98,11.290728
8019,7.4,7.6522617
8020,22.8,20.77617
8021,32.3,35.040997
8022,15.68,13.565069
8023,26.8,28.495052
8024,9.0,7.098759
8025,18.8,20.743345
8026,4.4,4.3288198
8027,6.8,6.1449356
8028,10.58,9.537097
8029,30.3,38.0605
8030,15.8,16.370281
8031,11.2,9.534861
8032,4.98,3.958502
8033,10.58,11.20935
8034,1.69,2.2670295
8035,2.68,3.499876
8036,6.0,6.0815554
8037,16.0,16.358114
8038,31.2,28.830362
8039,15.0,15.960193
8040,12.88,11.866841
8041,3.28,4.807355
8042,8.2,7.297249
8043,3.38,3.4346347
8044,9.4799,9.498144
8045,2.7,1.8985229
8046,83.8,86.78328
8047,21.18,19.848326
8048,7.18,6.5514584
8049,16.3,16.225296
8050,54.9,57.50764
8051,3.0,2.769139
8052,19.18,19.476013
8053,37.6,29.31995
8054,9.56,10.743052
8055,13.38,12.083712
8056,31.5,33.051548
8057,89.8,81.354454
8058,23.5,22.612883
8059,5.96,4.7877293
8060,7.3,7.382864
8061,3.6,1.5947356
8062,8.8,9.330121
8063,24.58,23.936386
8064,6.98,7.592169
8065,5.8,6.151223
8066,9.9799,10.497344
8067,0.68,2.202038
8068,15.48,15.271201
8069,2.8,3.5808377
8070,10.2,5.5008135
8071,13.8,15.029874
8072,18.58,18.08621
8073,8.68,13.162553
8074,17.3799,16.905859
8075,27.3,28.95657
8076,15.88,15.553357
8077,7.3,7.5578747
8078,0.8,2.1482425
8079,43.0,57.52844
8080,22.2,19.76155
8081,2.3,2.3687701
8082,14.9,13.726247
8083,7.91,7.9964886
8084,3.55,4.541593
8085,18.98,19.297665
8086,7.3,7.5892015
8087,19.3,18.84978
8088,10.88,11.094501
8089,14.28,12.643511
8090,15.8,17.18927
8091,9.3,9.072338
8092,11.8,10.737173
8093,9.5,9.681057
8094,32.5,29.92186
8095,1.58,1.0578825
8096,3.68,3.0437133
8097,23.8,23.006025
8098,4.26,2.857252
8099,6.99,6.575291
8100,21.8,24.351208
8101,8.88,9.72917
8102,27.38,26.34277
8103,7.88,6.7119594
8104,31.0,29.231537
8105,120.0,125.837265
8106,12.88,12.774896
8107,8.0,7.885528
8108,9.8,9.83505
8109,7.8,7.43957
8110,17.8,21.40711
8111,15.6,17.581385
8112,8.7,9.88688
8113,5.18,4.205413
8114,12.8,12.260903
8115,2.48,2.2256234
8116,15.88,18.172787
8117,17.6,17.95887
8118,5.68,5.031713
8119,18.0,18.149311
8120,10.32,9.26361
8121,12.68,12.300235
8122,51.98,42.975517
8123,21.98,21.612139
8124,4.0,4.9294386
8125,9.0,9.415931
8126,28.6,29.65814
8127,12.68,11.521114
8128,9.78,10.159093
8129,13.3,11.174465
8130,21.98,22.956902
8131,6.5,6.091675
8132,7.38,7.039638
8133,13.5,13.687383
8134,6.9,7.3479385
8135,15.9,16.60687
8136,10.5,12.472759
8137,12.98,13.370778
8138,21.8,22.356642
8139,16.8,16.132185
8140,3.85,4.7233276
8141,4.28,4.6782255
8142,7.9,8.709696
8143,1.08,1.8412485
8144,20.68,18.083895
8145,4.98,6.6100893
8146,34.28,40.530827
8147,18.6,18.884583
8148,6.68,7.7834897
8149,15.6,17.283485
8150,89.5,97.73378
8151,15.5,13.456283
8152,13.3,13.622502
8153,9.58,9.479846
8154,19.0,19.95594
8155,8.26,7.7476554
8156,9.9,9.63012
8157,3.88,4.9115715
8158,28.5,23.896048
8159,2.38,2.3093023
8160,16.9899,15.435989
8161,10.5,10.1335745
8162,9.0,8.752235
8163,13.6,11.762796
8164,11.6,11.591796
8165,19.4,19.330341
8166,28.9,31.59984
8167,16.88,16.579403
8168,25.8,26.099016
8169,11.98,11.27666
8170,5.2,5.7232676
8171,3.8,2.6202142
8172,10.5,11.808813
8173,42.0,35.5801
8174,23.8,24.175034
8175,1.6,1.4392176
8176,11.5,10.853932
8177,16.58,15.896535
8178,10.3,11.171042
8179,21.38,17.921043
8180,15.0,16.09021
8181,23.5,21.64747
8182,19.48,19.329144
8183,13.8,12.503952
8184,15.5,15.9289255
8185,4.8,6.2343626
8186,22.0,23.012428
8187,3.68,3.3248303
8188,26.28,25.488628
8189,14.3,15.620282
8190,15.48,13.6505
8191,8.8,8.923994
8192,6.8,8.345502
8193,12.8,13.652587
8194,14.2,15.127602
8195,5.7,4.083369
8196,10.18,10.5415945
8197,55.0,55.72567
8198,9.68,9.008478
8199,2.8,5.935585
8200,29.88,29.854687
8201,11.4,9.037908
8202,9.3,9.932707
8203,21.8,20.501284
8204,10.58,10.990303
8205,23.0,22.094027
8206,13.98,12.132576
8207,13.58,11.270627
8208,6.6,6.410136
8209,8.7,8.150294
8210,11.5,11.710837
8211,17.9899,14.818406
8212,6.68,4.9941263
8213,12.58,13.722355
8214,9.8,9.596741
8215,20.52,21.892084
8216,13.86,13.843859
8217,4.8,5.723265
8218,4.98,6.8555064
8219,14.37,15.421206
8220,3.68,3.3207982
8221,7.18,7.0660896
8222,36.88,35.39776
8223,12.18,11.742701
8224,4.98,4.7766347
8225,3.48,3.433731
8226,8.3,8.004053
8227,23.98,23.46554
8228,11.8,10.850347
8229,13.78,12.970012
8230,10.9,9.924734
8231,11.0,11.0689535
8232,25.8,22.891056
8233,4.6,4.3848414
8234,34.8,34.29448
8235,22.58,15.689604
8236,51.5,49.151894
8237,10.98,9.719992
8238,7.3,6.8863697
8239,39.5,39.647896
8240,13.18,12.567893
8241,9.5,10.573334
8242,54.1,53.187576
8243,9.8,9.465289
8244,31.8,31.340975
8245,8.3,8.102374
8246,2.0,2.1400528
8247,7.68,7.7805567
8248,49.8,57.27903
8249,5.5599,7.4410844
8250,9.6,8.725686
8251,2.28,2.729177
8252,8.15,8.789363
8253,16.2,16.110012
8254,10.2,8.713388
8255,6.28,7.23391
8256,8.9,9.748647
8257,6.98,9.35548
8258,18.5,17.573883
8259,9.98,9.781057
8260,5.5,5.8733053
8261,2.1,2.039848
8262,1.8,1.8362167
8263,27.8,22.454937
8264,9.28,8.573496
8265,12.98,11.334137
8266,6.18,5.113935
8267,16.5,16.519573
8268,7.5,7.3969812
8269,26.5,25.705603
8270,8.7,7.1327276
8271,9.48,9.901495
8272,16.5,14.960483
8273,169.8,179.45782
8274,6.4,7.8405433
8275,13.98,15.132533
8276,20.8,19.96518
8277,21.8,21.228073
8278,31.2,32.327255
8279,7.8,8.154117
8280,14.98,16.06368
8281,25.75,24.0067
8282,12.7,11.838382
8283,11.58,9.834272
8284,7.5,7.156392
8285,15.98,16.687418
8286,21.5,22.203232
8287,10.58,10.718594
8288,15.58,18.89523
8289,3.35,4.4175196
8290,11.98,12.05617
8291,38.98,37.170914
8292,7.2,5.922198
8293,22.8,18.433762
8294,13.0,15.037811
8295,33.9,30.085434
8296,5.0,5.2841253
8297,126.0,138.03644
8298,8.28,11.440179
8299,9.4,9.764349
8300,14.8,17.55078
8301,9.7,8.666079
8302,13.5,14.413614
8303,10.28,12.154265
8304,6.3,7.845275
8305,11.7,10.909603
8306,9.6,10.2303915
8307,26.88,26.52937
8308,14.68,15.1704445
8309,9.8,9.957436
8310,18.8,17.938705
8311,9.8,9.314881
8312,15.99,17.226194
8313,4.2,4.389801
8314,13.6,13.11644
8315,5.8,6.886738
8316,17.5,18.380106
8317,8.88,9.683331
8318,6.8,6.6639256
8319,38.8,33.438904
8320,8.7,8.715651
8321,12.3,10.029592
8322,19.98,19.219618
8323,6.8,7.5260158
8324,1.8,2.852402
8325,50.5,45.690605
8326,11.7,10.150153
8327,5.58,6.6342354
8328,8.0,7.542947
8329,3.3,3.137558
8330,3.88,2.9206302
8331,7.8,7.198546
8332,8.35,6.972433
8333,24.38,21.821423
8334,6.2,5.530325
8335,16.3,16.52461
8336,7.58,7.6337414
8337,3.98,4.491501
8338,3.46,3.2508545
8339,6.88,5.592122
8340,18.5,17.97893
8341,8.8,8.857249
8342,13.4,9.875007
8343,19.68,19.584192
8344,9.9,8.124881
8345,2.89,2.106262
8346,11.98,14.583845
8347,69.8,56.917236
8348,20.6,20.286947
8349,21.3,25.534235
8350,25.9,28.063858
8351,18.3799,19.011745
8352,31.5,31.6021
8353,28.58,27.360416
8354,12.38,13.518874
8355,17.38,18.183222
8356,12.95,13.609675
8357,7.98,7.6043487
8358,4.8,4.0008264
8359,8.3,8.3615465
8360,38.0,39.970173
8361,3.99,4.6204267
8362,1.8,3.0529072
8363,65.98,58.885956
8364,22.7,22.484682
8365,85.88,81.748055
8366,66.8,59.905087
8367,23.5,18.050253
8368,4.8,5.1700897
8369,9.8,7.6975927
8370,6.28,7.2709627
8371,4.6,4.453284
8372,14.88,14.362989
8373,25.9,26.825972
8374,43.9,44.093197
8375,15.9,18.824036
8376,19.8,21.412209
8377,11.8,12.862575
8378,39.4,38.687634
8379,11.3,10.789188
8380,43.8,38.098522
8381,20.9,20.599688
8382,36.5,36.623726
8383,12.8,13.020042
8384,11.8,12.055576
8385,29.0,26.33548
8386,20.5,21.198832
8387,8.28,6.8820415
8388,28.5,27.873705
8389,6.88,7.7860622
8390,6.13,5.9886546
8391,19.08,18.890036
8392,21.88,20.374928
8393,15.89,16.781588
8394,15.9,17.10604
8395,26.5,28.18754
8396,17.9,19.262484
8397,19.8,19.46883
8398,7.0,8.970074
8399,6.48,6.183974
8400,13.7,13.848408
8401,10.8,11.413972
8402,5.48,3.9014385
8403,17.0,21.163393
8404,15.5,17.204151
8405,23.0,25.129549
8406,3.88,3.40864
8407,12.88,13.213348
8408,0.7,1.0098526
8409,10.6,11.420776
8410,12.28,11.676733
8411,9.8,10.281936
8412,18.98,17.192669
8413,5.0,5.9495063
8414,19.3,18.650257
8415,18.8,18.28464
8416,10.75,13.007493
8417,15.37,15.413353
8418,1.98,2.9942088
8419,10.58,12.686173
8420,3.8,4.3048344
8421,20.2,18.316679
8422,6.5,5.78658
8423,10.3,7.235837
8424,0.58,0.45107204
8425,19.38,18.944805
8426,12.88,11.196094
8427,13.0,10.336118
8428,5.88,6.0311503
8429,15.8,16.513279
8430,1.3798,0.91192967
8431,7.8,9.733064
8432,10.0,8.42871
8433,41.2,42.497322
8434,10.88,9.080871
8435,11.75,11.444833
8436,38.8,32.562057
8437,11.6,10.526539
8438,31.88,38.093906
8439,0.94,1.3904641
8440,4.99,5.5331235
8441,7.38,6.3303843
8442,14.18,13.827429
8443,6.3,6.1981354
8444,3.66,3.3288932
8445,6.38,8.548004
8446,33.58,31.671412
8447,9.15,9.985038
8448,4.28,5.271027
8449,34.9,41.142307
8450,3.8,4.752045
8451,5.38,6.923428
8452,8.9,8.902904
8453,2.2,2.445626
8454,8.8,10.10218
8455,59.5,73.037
8456,18.38,20.23441
8457,5.08,6.0702405
8458,15.88,15.893746
8459,12.8,12.802773
8460,4.98,4.6878424
8461,11.3,9.152476
8462,17.55,17.187994
8463,6.9,7.674712
8464,6.3,7.7223325
8465,14.98,14.391336
8466,13.18,12.671448
8467,8.68,9.204058
8468,18.98,18.4827
8469,31.0,28.516966
8470,8.4,4.9078383
8471,23.0,22.82967
8472,6.88,7.849091
8473,3.68,4.5022936
8474,16.2,16.699793
8475,2.68,3.1100392
8476,5.88,7.436405
8477,5.6,7.6273
8478,14.98,14.78787
8479,9.5,8.155505
8480,4.2,4.1808553
8481,13.8,12.717408
8482,10.38,10.824723
8483,29.5,28.607092
8484,2.23,2.5880268
8485,7.45,7.0327992
8486,4.68,4.527077
8487,30.5,31.462221
8488,26.3,25.593338
8489,5.28,5.3138685
8490,10.8,10.634192
8491,7.0,8.328365
8492,8.8,9.54963
8493,9.68,8.688575
8494,22.98,22.83018
8495,26.5,25.80128
8496,26.5,24.705198
8497,7.0,7.302616
8498,15.2,16.108097
8499,8.18,7.655735
8500,7.5,6.578968
8501,17.2,18.517368
8502,14.2,15.427976
8503,19.4,19.355759
8504,3.5,5.377418
8505,3.3,3.6435633
8506,5.3,5.157054
8507,11.4,11.504402
8508,8.5,8.900354
8509,9.98,7.0573597
8510,2.3,2.9333227
8511,15.3,14.041688
8512,4.55,3.6835108
8513,18.5,19.371634
8514,6.98,6.2687564
8515,7.8,8.780681
8516,16.2,15.594808
8517,4.5,4.0794206
8518,2.38,2.739988
8519,31.5,34.337883
8520,3.6,4.405868
8521,86.8,87.67984
8522,17.5,15.648695
8523,8.56,8.305422
8524,42.8,45.341797
8525,36.4,36.08033
8526,6.8,6.928789
8527,5.8,7.486935
8528,19.55,18.644241
8529,7.28,8.298365
8530,14.38,14.179322
8531,10.38,10.171908
8532,16.1,16.65868
8533,12.98,12.489942
8534,3.8,4.859769
8535,37.88,73.530014
8536,11.0,9.819908
8537,8.7,7.968335
8538,73.58,77.92929
8539,15.8,14.305952
8540,11.38,11.779613
8541,18.3,19.644203
8542,5.38,6.851674
8543,11.4,11.269643
8544,5.98,8.013929
8545,22.85,24.032595
8546,7.8,8.75175
8547,15.5,15.14707
8548,6.89,6.0538363
8549,8.28,7.083598
8550,6.2,6.834526
8551,16.98,16.919857
8552,37.98,38.223347
8553,1.99,1.8371425
8554,20.7,19.329285
8555,6.0,3.195082
8556,23.0,20.567783
8557,18.88,20.022722
8558,14.6,15.807243
8559,4.88,6.3154135
8560,11.6,8.180738
8561,20.5,16.774652
8562,6.68,7.013315
8563,4.98,3.7296627
8564,11.68,11.337594
8565,2.68,2.699197
8566,1.5,1.9759727
8567,15.8,17.448484
8568,4.88,4.845968
8569,4.88,4.825581
8570,135.0,115.52944
8571,15.78,16.633997
8572,26.2,27.307707
8573,10.98,11.66159
8574,18.98,20.43897
8575,27.88,24.323174
8576,15.98,14.919793
8577,10.5,8.8642435
8578,48.88,40.89101
8579,11.8,10.621953
8580,52.8,45.940086
8581,5.68,4.50475
8582,45.98,45.162292
8583,9.9,9.631442
8584,16.3799,15.6893015
8585,10.9,12.498074
8586,19.8,21.237162
8587,15.28,14.323104
8588,43.5,42.79352
8589,12.98,13.12981
8590,56.0,56.926846
8591,21.8,22.972002
8592,10.58,9.884392
8593,4.6,4.085908
8594,11.49,11.492761
8595,7.38,8.912805
8596,10.9,11.11691
8597,10.8,11.57571
8598,7.88,7.315755
8599,3.1,2.486509
8600,26.8,24.270763
8601,7.5,9.407179
8602,15.5,17.896645
8603,2.7,2.0792086
8604,3.58,0.8067389
8605,11.5,12.224362
8606,9.28,8.926953
8607,15.33,13.829215
8608,25.5,28.570236
8609,4.59,4.717214
8610,5.5,6.040082
8611,12.38,9.690637
8612,18.2,17.731638
8613,31.18,28.630621
8614,21.58,21.76281
8615,1.95,1.6941276
8616,6.2,6.392939
8617,16.8,16.280396
8618,8.6,8.400355
8619,6.5,6.622279
8620,7.98,8.651133
8621,6.38,7.009916
8622,22.5,20.771572
8623,6.28,7.273535
8624,5.5,6.274461
8625,13.8,13.347441
8626,23.1,22.584948
8627,9.95,9.897731
8628,19.8,19.465921
8629,5.55,5.8432884
8630,19.5,18.636175
8631,16.58,16.076735
8632,4.5,5.1410036
8633,7.28,5.772444
8634,13.2,12.894499
8635,4.8,4.4652624
8636,7.88,8.244378
8637,5.28,4.6272397
8638,9.18,7.893471
8639,12.3,11.922699
8640,27.14,28.369991
8641,21.0,21.205456
8642,32.9,35.025734
8643,34.8,33.7502
8644,9.78,9.196242
8645,37.5,37.53898
8646,7.8,6.6816435
8647,19.9,19.331139
8648,56.8,84.22824
8649,8.98,8.514786
8650,8.55,8.366045
8651,77.5,78.48979
8652,23.0,21.986801
8653,3.75,3.658668
8654,18.9,20.283003
8655,22.38,22.937508
8656,4.98,6.022598
8657,4.68,4.4839125
8658,19.1,24.176424
8659,11.8,11.313615
8660,10.5,10.339669
8661,4.9,3.5494037
8662,7.6,8.021887
8663,13.25,15.594747
8664,20.2,19.629374
8665,3.9,4.8200073
8666,12.88,14.484776
8667,4.58,5.285992
8668,9.99,9.674964
8669,2.98,2.7894998
8670,3.68,3.8554878
8671,9.5,9.248172
8672,2.48,3.3000357
8673,1.6,2.1371698
8674,16.58,18.436245
8675,7.68,7.733165
8676,2.2,2.4044223
8677,6.68,6.581793
8678,8.8,10.133252
8679,38.0,37.9181
8680,2.0,1.721127
8681,9.9,9.434657
8682,10.28,9.784954
8683,10.8,10.793944
8684,22.88,20.422617
8685,2.1,3.7728941
8686,35.8,35.4441
8687,12.7,12.381843
8688,18.59,17.473644
8689,10.5,8.793906
8690,6.0,4.9991207
8691,6.8,6.620363
8692,4.6,6.8673887
8693,4.5,4.7648406
8694,4.58,5.8547626
8695,21.58,21.055237
8696,16.3,15.597971
8697,21.0,20.458323
8698,25.8,27.37737
8699,1.45,0.9706791
8700,37.0,37.492195
8701,14.58,11.191611
8702,7.96,7.43081
8703,27.18,27.492893
8704,11.5,13.28687
8705,6.48,8.190526
8706,5.38,5.684365
8707,17.58,17.793962
8708,18.88,15.519796
8709,8.1,8.017508
8710,15.2,14.6142
8711,35.8,35.990643
8712,18.0,17.39014
8713,9.1,10.083014
8714,2.58,2.5697973
8715,7.88,9.742138
8716,8.7,8.113508
8717,6.2,5.7909346
8718,14.28,13.788426
8719,4.28,3.8298671
8720,15.8,15.277729
8721,27.5,27.598074
8722,23.38,21.92303
8723,15.58,14.346504
8724,6.58,5.867731
8725,8.68,12.663848
8726,18.98,19.60556
8727,10.98,12.38968
8728,15.2,14.528876
8729,9.6,9.031908
8730,18.18,18.0166
8731,12.9,12.005077
8732,8.68,7.911741
8733,18.0,18.283804
8734,4.98,4.4712977
8735,6.8,6.548851
8736,12.15,13.356493
8737,5.2,6.772743
8738,15.6,15.323825
8739,8.78,9.2678
8740,9.18,10.341089
8741,4.98,4.3916736
8742,7.98,7.7297454
8743,2.99,3.1258569
8744,3.5,3.2931383
8745,8.88,9.119066
8746,15.5,14.98426
8747,9.0,9.578085
8748,20.8,20.339203
8749,16.15,16.87559
8750,4.5,4.232657
8751,3.3,3.449652
8752,37.8,33.182106
8753,9.1,7.643759
8754,4.95,4.652256
8755,5.68,6.4601393
8756,3.38,5.815043
8757,10.5,9.226287
8758,67.98,72.37415
8759,19.5799,18.079092
8760,8.98,8.871127
8761,8.58,9.669297
8762,5.8,6.244951
8763,5.82,5.413008
8764,11.6,11.996186
8765,33.4,36.232616
8766,5.88,5.711708
8767,16.4,14.425192
8768,8.6,8.241984
8769,7.5,5.219059
8770,11.38,11.994928
8771,14.48,13.68855
8772,9.36,10.843402
8773,3.68,3.793958
8774,2.68,2.1285212
8775,9.98,10.941888
8776,30.58,30.383932
8777,17.0,17.206545
8778,14.58,12.621438
8779,2.68,2.729251
8780,7.16,6.970086
8781,11.6,12.054707
8782,7.3,6.296282
8783,12.6,11.529394
8784,8.88,7.578806
8785,11.98,13.569942
8786,28.58,30.061602
8787,17.28,17.380098
8788,11.8,16.359085
8789,4.5,4.357603
8790,14.88,14.730489
8791,11.9,11.454099
8792,1.28,1.8730054
8793,4.46,6.97767
8794,10.88,9.215747
8795,8.18,7.8478503
8796,0.96,1.6571245
8797,10.8,10.315656
8798,4.5,4.289694
8799,24.3,18.958992
8800,3.3,3.9440928
8801,12.8,12.865369
8802,6.6,6.7041464
8803,22.8,22.58705
8804,3.28,2.7392893
8805,16.7,15.504717
8806,7.88,9.424255
8807,11.58,12.923566
8808,9.8,9.314881
8809,25.8,24.523365
8810,9.88,11.3492775
8811,8.18,8.943527
8812,7.2,7.078472
8813,6.3,6.906577
8814,3.76,4.463594
8815,55.8,58.88386
8816,4.5,3.9797482
8817,32.2,30.019428
8818,6.2,6.303157
8819,7.68,11.656174
8820,17.0,17.931625
8821,23.0,18.662216
8822,9.6,9.198057
8823,25.8,27.186836
8824,59.98,58.490124
8825,8.8,8.733847
8826,8.6,8.504702
8827,34.6,32.13676
8828,14.2,15.282234
8829,15.68,17.125837
8830,4.98,3.36803
8831,18.28,19.33445
8832,22.1,18.228338
8833,14.68,14.665321
8834,22.2,21.113731
8835,15.0,15.339643
8836,6.5,6.4466343
8837,1.85,3.4300544
8838,28.68,30.248997
8839,24.8,25.666044
8840,8.8,7.5259976
8841,4.7,4.642528
8842,28.8,26.85974
8843,11.88,13.852749
8844,42.88,44.624214
8845,7.68,6.6457715
8846,4.3,5.2595453
8847,54.0,72.50974
8848,16.3,15.601934
8849,16.8,20.291128
8850,10.9,5.247497
8851,27.38,22.03218
8852,23.32,23.576689
8853,18.2,16.433832
8854,12.7,13.978208
8855,5.0,4.817484
8856,23.5,20.058556
8857,12.38,11.899673
8858,12.5,12.166783
8859,5.0,5.28246
8860,11.0,10.194819
8861,2.3,2.8880436
8862,3.8,5.5295887
8863,4.6,4.620204
8864,22.0,23.358376
8865,9.3,8.973026
8866,21.5,23.712942
8867,5.8,6.289694
8868,4.3,4.0888605
8869,6.28,6.284092
8870,10.86,10.358905
8871,19.8,20.878185
8872,7.58,7.961197
8873,23.8,23.07026
8874,5.5,5.9758973
8875,28.12,29.495165
8876,25.98,28.034086
8877,6.5,6.5282655
8878,23.5,22.407927
8879,14.6,14.134564
8880,34.58,36.433693
8881,63.0,72.03311
8882,2.6,3.3781571
8883,12.5,11.003981
8884,12.0,10.835293
8885,8.25,7.1567116
8886,6.2,4.7352576
8887,6.0,6.35036
8888,7.18,6.5243025
8889,9.8,13.486516
8890,6.9,6.66416
8891,4.6,3.858918
8892,23.8,24.25035
8893,6.9,5.885719
8894,4.38,4.3682775
8895,4.48,5.438715
8896,6.88,6.253011
8897,18.38,19.539299
8898,4.0,3.828951
8899,7.98,8.212225
8900,7.4,7.847275
8901,8.2,8.846674
8902,13.98,10.709639
8903,14.77,16.246378
8904,10.2,11.324808
8905,11.8,13.200753
8906,1.75,2.0988123
8907,6.2,5.0587244
8908,8.2,8.9931
8909,10.5,10.513419
8910,2.28,2.3875136
8911,6.8,6.953111
8912,5.5,5.4063597
8913,16.9,18.54061
8914,9.9799,10.779616
8915,5.6,6.4922876
8916,25.6,24.761702
8917,45.0,40.106102
8918,9.6,11.066964
8919,13.8,13.405512
8920,14.8,14.226494
8921,8.3,8.4576235
8922,53.98,54.09915
8923,3.8,4.8099046
8924,14.3,13.599154
8925,4.8,4.8238926
8926,3.98,2.7994652
8927,10.5,8.511082
8928,11.5,11.827319
8929,17.98,17.41802
8930,5.99,5.8715277
8931,1.08,1.3763772
8932,7.98,6.324017
8933,25.8,26.534477
8934,3.68,5.508707
8935,8.48,7.4996247
8936,24.28,25.681057
8937,4.98,4.8941593
8938,16.8,16.06688
8939,12.5,12.45738
8940,9.6,11.441856
8941,27.88,25.36463
8942,10.18,9.603834
8943,4.0,4.3015423
8944,6.98,7.9681063
8945,19.9,20.052748
8946,29.99,29.704454
8947,11.58,10.508018
8948,31.0,29.801676
8949,15.3,13.998607
8950,6.68,6.1787367
8951,17.5,18.12146
